"","ints","mean.K","mean.EC","mean.ECD","mean.PID","mean.FID","max.K","max.EC","max.ECD","max.PID","max.FID","MiHPT_ID","max.depth","top","bottom"
"2361","(48,49]",14.875,10.557,211188,44412.1,8162846.6,19,12.56,234382,48677,17778862,"MIHPT-46",57.7,48,49
"2362","(49,50]",4.30500001050532,7.172,194097.8,45960.85,2691976.55,15,8.93,205084,47075,3481552,"MIHPT-46",57.7,49,50
"2364","(51,52]",1.74500001780689,9.385,218146.3,40082.2,1324991.65,10,13.82,246590,41887,1792047,"MIHPT-46",57.7,51,52
"2365","(52,53]",11.7049999702722,8.6515,193121.05,36088.15,813501.4,22,12.56,230720,38301,1279336,"MIHPT-46",57.7,52,53
"2366","(53,54]",12.0165000293404,10.2845,189642.05,33456.05,586687.8,33,12.52,198981,34410,717795,"MIHPT-46",57.7,53,54
"2367","(54,55]",0.980000001192093,13.419,184331.85,31987.2,483413,7.40000009536743,15.55,187994,32502,512711,"MIHPT-46",57.7,54,55
"2401","(29,30]",18,38.4895,172124.5,35012.3,508072.15,18,51.47,197760,36927,756859,"MIHPT-47",49.15,29,30
"2402","(30,31]",17.0400000095367,43.048,178594.35,32883.55,354746.95,22,58.04,185553,33647,395520,"MIHPT-47",49.15,30,31
"2403","(31,32]",5.32500001974404,32.789,175420.4,31594.25,282967.65,14,38.72,207526,32197,332041,"MIHPT-47",49.15,31,32
"2404","(32,33]",4.23999999016523,29.2575,159062.45,29664,172857,18,34.31,197760,31053,253914,"MIHPT-47",49.15,32,33
"2405","(33,34]",7.94400000907481,36.2415,194341.95,29377.85,265389,22,43.51,234382,30061,405286,"MIHPT-47",49.15,33,34
"2406","(34,35]",5.0249999884516,27.807,183599.4,28527.15,176274.95,13,38.77,246590,28916,219733,"MIHPT-47",49.15,34,35
"2407","(35,36]",3.12999994419515,24.7265,203802.6,28035.2,149662.75,9.19999980926514,29.55,275887,28459,229499,"MIHPT-47",49.15,35,36
"2411","(39,40]",0.234999999031424,32.0115,136906,28447.15,439222.3,2.79999995231628,37.69,148930,37767,1894589,"MIHPT-47",49.15,39,40
"2412","(40,41]",2.71800001710653,34.608,233283.4,62677.35,10162419.25,10,40.43,289315,81179,14175238,"MIHPT-47",49.15,40,41
"2413","(41,42]",8.96500000096858,10.634,163335.15,69643.2,3505233.9,49,19.77,185553,72329,6328318,"MIHPT-47",49.15,41,42
"2414","(42,43]",2.29450000673533,12.3715,153080.9,66320.55,2220770.9,11,19.28,177007,72329,4213996,"MIHPT-47",49.15,42,43
"2415","(43,44]",20.9250000003725,16.6995,153080.95,66045.9,2188055.1,55,18.82,177007,72329,4213996,"MIHPT-47",49.15,43,44
"2416","(44,45]",33.7,17.842,112246.95,21237.05,24659.15,35,38.1,114750,21363,43947,"MIHPT-47",49.15,44,45
"2417","(45,46]",33.7449999958277,31.7895,270332.95,38491.45,7048799.3,150,38.1,522477,48448,17031770,"MIHPT-47",49.15,45,46
"2418","(46,47]",13.6100000098348,22.3475,422192.95,53983.45,15004119.9,37,32.93,784936,65996,21714530,"MIHPT-47",49.15,46,47
"2419","(47,48]",23.9199999878804,15.617,314096.5,70112.45,8598895.3,150,19.25,444350,75762,12309946,"MIHPT-47",49.15,47,48
