LOCID,BEGDEPTH,ENDDEPTH,LOGDATE,ASTMCODE,HS_UNIT,VISDESC,USER_COMMENTS,lithcode
B96SRHP029,25,27,1997-04-29T06:00:00Z,SM,NA,"LOOSE, BROWNISH YELLOW, HOMOGENEOUS, SILTY SAND",NA,SILTY SAND
B96SRHP029,12,15,1997-04-29T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP029,15,17,1997-04-29T06:00:00Z,SM,NA,"MEDIUM DENSE, YELLOWISH BROWN, HOMOGENEOUS, MICACEOUS SILTY SAND (SAPROLITE)",NA,SILTY SAND
B96SRHP029,7,10,1997-04-29T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP029,32,35,1997-04-29T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP029,20,22,1997-04-29T06:00:00Z,SM,NA,"MEDIUM DENSE TO LOOSE, WHITE, RELIC STRUCTURE, MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP029,17,20,1997-04-29T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP030,32,35,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP030,22,25,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP030,25,27,1997-05-01T06:00:00Z,ML,NA,"MEDIUM STIFF, LIGHT YELLOWISH BROWN, HOMOGENEOUS MICACEOUS SILTY SAND",NA,SILT
B96SRHP030,27,30,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP030,30,32,1997-05-01T06:00:00Z,SM,NA,"MEDIUM DENSE, WHITE, HOMOGENEOUS MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP030,7,10,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP030,0,2,1997-05-01T06:00:00Z,ML,NA,"MEDIUM STIFF, STRONG BROWN, HOMOGENEOUS SILT, FEW GRAVEL",NA,SILT
B96SRHP030,20,22,1997-05-01T06:00:00Z,CL,NA,"STIFF, RED, BLOCKY SILTY CLAY",NA,CLAY
B96SRHP030,2,5,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP030,5,7,1997-05-01T06:00:00Z,ML,NA,"MEDIUM STIFF, YELLOWISH BROWN, HOMOGENEOUS MICACEOUS SILT",NA,SILT
B96SRHP030,17,20,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP030,35,37,1997-05-01T06:00:00Z,ML,NA,"MEDIUM DENSE, LIGHT OLIVE BROWN, HOMOGENEOUS MICACEOUS FINE SANDY SILT",NA,SILT
B96SRHP030,10,12,1997-05-01T06:00:00Z,ML,NA,"MEDIUM STIFF, STRONG BROWN, YELLOWISH BROWN (10 YR 5/6), HOMOGENEOUS MICACEOUS CLAYEY SILT",NA,SILT
B96SRHP030,12,15,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP030,15,17,1997-05-01T06:00:00Z,ML,NA,"MEDIUM STIFF, YELLOWISH RED, HOMOGENEOUS CLAYEY SILT",NA,SILT
B96SRHP030,37,50,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP031,7,10,1997-04-30T06:00:00Z,NDPS,NA,"NO DESCRIPTION, OUT OF FILL",NA,NDPS
B96SRHP031,27,30,1997-04-30T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP031,0,5,1997-04-30T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP031,10,12,1997-04-30T06:00:00Z,ML,NA,"MEDIUM STIFF, RED, HOMOGENEOUS SILT",NA,SILT
B96SRHP031,25,27,1997-04-30T06:00:00Z,ML,NA,"MEDIUM DENSE, LIGHT YELLOWISH BROWN, HOMOGENEOUS MICACEOUS SILTY FINE SAND",NA,SILT
B96SRHP031,30,32,1997-04-30T06:00:00Z,SM,NA,"DENSE, DARK YELLOWISH BROWN, HOMOGENEOUS SILTY SAND",NA,SILTY SAND
B96SRHP031,15,17,1997-04-30T06:00:00Z,SM,NA,"MEDIUM DENSE, BROWN, HOMOGENEOUS MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP031,22,25,1997-04-30T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP031,32,33,1997-04-30T06:00:00Z,NDPS,NA,"NO DESCRIPTION, REFUSAL AT 33'",NA,NDPS
B96SRHP031,12,15,1997-04-30T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP031,5,7,1997-04-30T06:00:00Z,ML,NA,"MEDIUM STIFF, DARK YELLOWISH BROWN, HOMOGENEOUS MICACEOUS FINE SANDY SILT, FILL",NA,SILT
B96SRHP031,17,20,1997-04-30T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP031,20,22,1997-04-30T06:00:00Z,SM,NA,"MEDIUM DENSE, BROWN, HOMOGENEOUS MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP034,22,25,1997-04-24T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP034,20,22,1997-04-24T06:00:00Z,ML,NA,"MEDIUM STIFF, DARK RED, RELIC STRUCTURED FINE SANDY SILT",NA,SILT
B96SRHP034,30,32,1997-04-24T06:00:00Z,SM,NA,"MEDIUM DENSE, YELLOWISH BROWN, RELIC STRUCTURED MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP034,2,5,1997-04-24T06:00:00Z,NDPS,NA,"NO DESCRIPTION, OUT OF FILL",NA,NDPS
B96SRHP034,17,20,1997-04-24T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP034,27,30,1997-04-24T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP034,7,10,1997-04-24T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP034,0,2,1997-04-24T06:00:00Z,ML,NA,"MEDIUM STIFF, YELLOWISH RED, HOMOGENOUS MICACEOUS FINE SANDY SILT, FILL",NA,SILT
B96SRHP034,25,27,1997-04-24T06:00:00Z,ML,NA,"MEDIUM STIFF, YELLOWISH RED, RELIC STRUCTURED FINE SANDY SILT",NA,SILT
B96SRHP034,5,7,1997-04-24T06:00:00Z,CL,NA,"STIFF, RED, BLOCKY SILTY CLAY, MEDIUM PLASTICITY",NA,CLAY
B96SRHP034,10,12,1997-04-24T06:00:00Z,ML,NA,"MEDIUM STIFF, WHITE, DARK RED (2.5 Y R3/6), HOMOGENEOUS MICACEOUS FINE SANDY SILT (SAPROLITE)",NA,SILT
B96SRHP034,35,37,1997-04-24T06:00:00Z,SM,NA,"MEDIUM DENSE, OLIVE BROWN, HOMOGENEOUS MICACEOUS SILTY SANDWATER AT 35 FT",NA,SILTY SAND
B96SRHP034,15,17,1997-04-24T06:00:00Z,ML,NA,"SOFT, DARK RED, HOMOGENEOUS MICACEOUS SILT, TRACE FINE SAND",NA,SILT
B96SRHP034,12,15,1997-04-24T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP034,32,35,1997-04-24T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP035,20,22,1997-05-01T06:00:00Z,SM,NA,"DENSE, STRONG BROWN, RELIC STRUCTURE SILTY FINE SAND",NA,SILTY SAND
B96SRHP035,15,17,1997-05-01T06:00:00Z,SM,NA,"MEDIUM DENSE, STRONG BROWN, DARK RED (2.5 YR 3/6), HOMOGENEOUS, MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP035,17,20,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP035,12,15,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP035,10,12,1997-05-01T06:00:00Z,SM,NA,"MEDIUM DENSE, WHITE, STRONG BROWN (7.5 YR 4/6), HOMOGENEOUS, MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP035,7,10,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP035,27,37,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP035,2,5,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP035,5,7,1997-05-01T06:00:00Z,ML,NA,"MEDIUM STIFF, DARK YELLOWISH BROWN, WHITE (5 YR 8/1), PALE RED (10 R 6/3), HOMOGENEOUS (MASSIVE), MICACEOUS FINE SANDY SILT (SAPROLITE)",NA,SILT
B96SRHP035,0,2,1997-05-01T06:00:00Z,CL,NA,"MEDIUM STIFF, RED, BLOCKY, MICACEOUS SANDY CLAY",NA,CLAY
B96SRHP035,25,27,1997-05-01T06:00:00Z,SM,NA,"MEDIUM DENSE, YELLOWISH BROWN, WHITE (5 YR 8/1), REDDISH BROWN (5/3), HOMOGNEOUS MICACEOUS SILTY SANDWATER AT 26 FT",NA,SILTY SAND
B96SRHP035,22,25,1997-05-01T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP038,5,7,1997-04-22T06:00:00Z,ML,NA,"MEDIUM STIFF, REDDISH BROWN, REDDISH YELLOW (7.5 YR 6/8), HOMOGENEOUS FINE SANDY SILT",NA,SILT
B96SRHP038,22,25,1997-04-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP038,27,30,1997-04-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP038,30,32,1997-04-22T06:00:00Z,ML,NA,"SOFT, REDDISH BROWN, HOMOGENEOUS MICACEOUS FINE SANDY SILTWATER AT 32 FT",NA,SILT
B96SRHP038,17,20,1997-04-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP038,7,10,1997-04-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP038,25,27,1997-04-22T06:00:00Z,ML,NA,"SOFT, VERY PALE BROWN, HOMOGENEOUS MICACEOUS FINE SANDY SILT",NA,SILT
B96SRHP038,0,5,1997-04-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP038,20,22,1997-04-22T06:00:00Z,ML,NA,"MEDIUM STIFF, STRONG BROWN, HOMOGENEOUS MICACEOUS FINE SANDY SILT",NA,SILT
B96SRHP038,12,15,1997-04-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP038,10,12,1997-04-22T06:00:00Z,SM,NA,"MEDIUM DENSE, WHITE, HOMOGENEOUS MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP038,15,17,1997-04-22T06:00:00Z,SM,NA,"MEDIUM DENSE, STRONG BROWN, WHITE (5 YR 8/1), HOMOGENEOUS MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP039,0,2,1997-04-18T06:00:00Z,ML,NA,"MEDIUM STIFF, REDDDISH BROWN, HOMOGENEOUS, CLAYEY SILT, FILL",NA,SILT
B96SRHP039,27,30,1997-04-18T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP039,30,32,1997-04-18T06:00:00Z,SM,NA,"DENSE, STRONG BROWN, RELIC STRUCTURED, MICACEOUS SILTY SAND, SCHIST SAPROLITE",NA,SILTY SAND
B96SRHP039,25,27,1997-04-18T06:00:00Z,SM,NA,"MEDIUM DENSE, WHITE, HOMOGENEOUS (RELIC STRUCTURED) MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP039,5,7,1997-04-18T06:00:00Z,ML,NA,"MEDIUM STIFF, OLIVE BROWN, HOMOGENEOUS MICACEOUS FINE SANDY SILT",NA,SILT
B96SRHP039,7,10,1997-04-18T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP039,22,25,1997-04-18T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP039,32,35,1997-04-18T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP039,2,5,1997-04-18T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP039,37,50,1997-04-18T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP039,10,12,1997-04-18T06:00:00Z,SM,NA,"MEDIUM DENSE, DARK YELLOWISH BROWN, HOMOGENEOUS MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP039,17,20,1997-04-18T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP039,12,15,1997-04-18T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP039,15,17,1997-04-18T06:00:00Z,SM,NA,"MEDIUM DENSE, BROWN, HOMOGENEOUS MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP039,20,22,1997-04-18T06:00:00Z,ML,NA,"MEDIUM STIFF, REDDISH BROWN, WHITE (5 YR 8/1), HOMOGENEOUS MICACEOUS SILT",NA,SILT
B96SRHP039,35,37,1997-04-18T06:00:00Z,SM,NA,"DENSE, DARK YELLOWISH BROWN, RELIC STRUCTURED, MICACEOUS SILTY SANDWATER AT 36 FT",NA,SILTY SAND
B96SRHP040,25,27,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, YELLOWISH BROWN, HOMOGENEOUS, MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP040,20,22,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, YELLOWISH BROWN, HOMOGENEOUS, MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP040,37,43,1997-05-02T06:00:00Z,NDPS,NA,"NO DESCRIPTION, TD = 43'",NA,NDPS
B96SRHP040,12,15,1997-05-02T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP040,15,17,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, STRONG BROWN, HOMOGENEOUS, SILTY SAND",NA,SILTY SAND
B96SRHP040,22,25,1997-05-02T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP040,17,20,1997-05-02T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP040,2,5,1997-05-02T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP040,10,12,1997-05-02T06:00:00Z,SM,NA,"DENSE, STRONG BROWN, WHITE (5 YR 8/1), PINK (5 YR 7/4), RELIC STRUCTURE, SILTY SAND",NA,SILTY SAND
B96SRHP040,35,37,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, LIGHT REDDISH BROWN, HOMOGENEOUS SILTY SAND",NA,SILTY SAND
B96SRHP040,0,2,1997-05-02T06:00:00Z,CL,NA,"MEDIUM STIFF, RED, HOMOGENEOUS, SILTY CLAY, MEDIUM PLASTICITY",NA,CLAY
B96SRHP040,32,35,1997-05-02T06:00:00Z,NDPS,NA,"NO DESCRIPTION, WATER AT 33'",NA,NDPS
B96SRHP040,5,7,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, DARK YELLOWISH BROWN, WHITE (5 YR 8/1), RELIC STRUCTURE, SILTY SAND (SAPROLITE)",NA,SILTY SAND
B96SRHP040,30,32,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, STRONG BROWN, WHITE (5 YR 8/1), REDDISH BROWN (2.5 YR 6/4), HOMOGENEOUS, MICACEOUS SILTY SAND",NA,SILTY SAND
B96SRHP040,7,10,1997-05-02T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP040,27,30,1997-05-02T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP042,5,10,1997-05-02T06:00:00Z,CL,NA,"MEDIUM STIFF, YELLOWISH RED, HOMOGENEOUS, MICACEOUS FINE SANDY CLAY",NA,CLAY
B96SRHP042,20,35,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, WEAK RED, HOMOGENEOUS, MICACEOUS, SILTY SAND; SATURATED AT BOTTOM, WATER AT 22 FEET",NA,SILTY SAND
B96SRHP042,15,20,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, STRONG BROWN AND WHITE, HOMOGENEOUS, MICACEOUS, SILTY SAND",NA,SILTY SAND
B96SRHP042,10,15,1997-05-02T06:00:00Z,SM,NA,"MEDIUM DENSE, STRONG BROWN, HOMOGENEOUS, MICACEOUS, SILTY SAND; SAPROLITE",NA,SILTY SAND
B96SRHP042,0,5,1997-05-02T06:00:00Z,CL,NA,"MEDIUM STIFF, RED, BLOCKY SILTY CLAY, MEDIUM PLASTICITY",NA,CLAY
B96SRHP043,16,33,1997-04-18T06:00:00Z,SM,NA,"DARK REDDISH BROWN, VERY FINE GRAIN, SAND, SOME SILT, MICACEOUS, SOFT DRY. GRADUAL COLOR CHANGE TO REDDISH BROWN AT 28'.	",NA,SILTY SAND
B96SRHP043,86.5,96,1997-04-18T06:00:00Z,SP,NA,"COLOR CHANGE TO DARK GRAY, FINE TO MEDIUM GRAIN, SAND, LITTLE SILT, VERY MICACEOUS, SOFT, WET. FRACTURED ROCK AT 89'. 					",NA,SAND
B96SRHP043,124,180,1997-04-18T06:00:00Z,NDPS,NA,"SCHIST, BIOTITE, QUARTZ, MUSVOVITE, PLAGIOCLASE, SOME IRON STAINING ON QUARTZ, WET, GARNETS AT 170 FT, FRACTURED ZONES 170-180 FT.  BOTTOM OF BOREHOLE AT 180 FT.",NA,NDPS
B96SRHP043,33,43,1997-04-18T06:00:00Z,SM,NA,"STRONG BROWN, VERY FINE GRAIN, SAND, SOME SILT, SOFT, MOIST. ENCOUNTERED GROUNDWATER AT 35 FT.",NA,SILTY SAND
B96SRHP043,67,86.5,1997-04-18T06:00:00Z,SPSM,NA,"COLOR CHANGE TO DARK GRAY, FINE TO MEDIUM GRAIN, SAND, LITTLE SILT, TRACE CLAY, VERY MICACEOUS, SOFT, WET. 					",NA,SAND
B96SRHP043,4.9,16,1997-04-18T06:00:00Z,SP,NA,"FILL, DARK RED, VERY FINE GRAIN, SAND, TRACE OF SILT, MICACEOUS, DRY. COLOR CHANGING TO DARK REDDISH BROWN AT 9', VERY FINE GRAIN, SAND, LITTLE SILT, SOFT, DRY.",NA,SAND
B96SRHP043,43,53,1997-04-18T06:00:00Z,SM,NA,"LIGHT BROWN , VERY FINE GRAIN, SAND, SOME SILT, VERY MICACEOUS, SOFT WET",NA,SILTY SAND
B96SRHP043,53,67,1997-04-18T06:00:00Z,SM,NA,"DARK OLIVE BROWN, VERY FINE GRAIN, SAND, SOME SILT, VERY MICACEOUS, SOFT, WET.",NA,SILTY SAND
B96SRHP043,0,4.9,1997-04-18T06:00:00Z,ML,NA,"FILL, DARK YELLOWISH, BROWN HOMOGENEOUS, VERY FINE GRAIN, SILT, TRACE OF SAND, ORGANICS, LOW PLASTICITY, DRY. COLOR CHANGE AT 2' TO RED.",NA,SILT
B96SRHP043,96,110,1997-04-18T06:00:00Z,SP,NA,"SCHIST, SOFT WEATHERED, MODERATLEY HARD, COMPETENT,  BROKEN, BLACK BIOTITE, QUARTZ, SOME GARNET, LITTLE MUSCOVITE, WET SOME IRON STAINING.",NA,SAND
B96SRHP043,110,124,1997-04-18T06:00:00Z,NDPS,NA,"SCHIST, BIOTITE, DRY, MUSCOVITE AT 120 FEET.",NA,NDPS
B96SRHP045,7,10,1997-05-14T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP045,5,7,1997-05-14T06:00:00Z,CL,NA,"SOFT, RED, HOMOGENEOUS, SILTY CLAY, FEW GRAVEL",NA,CLAY
B96SRHP045,2,5,1997-05-14T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP045,12,15,1997-05-14T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP045,10,12,1997-05-14T06:00:00Z,SC,NA,"MEDIUM DENSE, YELLOWISH RED, HOMOGENEOUS, MICACEOUS CLAYEY SAND",NA,CLAYEY SAND
B96SRHP045,20,22,1997-05-14T06:00:00Z,CL,NA,"MEDIUM STIFF, YELLOWISH RED, HOMOGENEOUS, SANDY CLAY",NA,CLAY
B96SRHP045,22,25,1997-05-14T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP045,15,17,1997-05-14T06:00:00Z,SC,NA,"MEDIUM DENSE, YELLOWISH RED, HOMOGENEOUS, CLAYEY SAND, LANDFILL MATERIAL PRESENT PLASTIC AND WOOD",NA,CLAYEY SAND
B96SRHP045,17,20,1997-05-14T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP045,0,2,1997-05-14T06:00:00Z,GC,NA,"MEDIUM DENSE, RED, HOMOGENEOUS, GRAVEL AND CLAY, FILL",NA,CLAYEY GRAVEL
B96SRHP045,25,27,1997-05-14T06:00:00Z,CL,NA,"MEDIUM STIFF, YELLOWISH RED, STRONG BROWN (7.5 YR 5/8), HOMOGENEOUS, MICACEOUS SILTY CLAYWATER AT 27 FT",NA,CLAY
B96SRHP048,17,20,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP048,12,15,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP048,7,10,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP048,15,17,1997-07-22T06:00:00Z,SM,NA,"FILL: LOOSE, RED, MOTTLED, VERY FINE TO MEDIUM GRAIN, SAND, SOME SILT, MICACEOUSWATER AT 15.8 FT (PERCHED WATER), BLACK DARK GRAY BURNT GRASS AT 16.2 FT",NA,SILTY SAND
B96SRHP048,10,12,1997-07-22T06:00:00Z,ML,NA,"FILL: MEDIUM STIFF, REDDISH BROWN, HOMOGENEOUS, VERY FINE GRAIN, SILT, LITTLE SAND,  NO PLASTICITY",NA,SILT
B96SRHP048,32,35,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP048,5,7,1997-07-22T06:00:00Z,ML,NA,"FILL: MEDIUM STIFF, YELLOWISH RED, HOMOGENEOUS, VERY FINE GRAIN, SILT, SOME SAND, QUARTZ PEBBLES WEATHERED SCHIST, NO PLASTICITY",NA,SILT
B96SRHP048,20,22,1997-07-22T06:00:00Z,SM,NA,"MEDIUM DENSE, LIGHT RED, VERY FINE TO MEDIUM GRAIN, SAND, LITTLE SILT, MICACEOUS",NA,SILTY SAND
B96SRHP048,30,32,1997-07-22T06:00:00Z,SM,NA,"MEDIUM DENSE, WHITE , MOTTLED (BROWN), VERY FINE GRAIN, SAND, SOME SILT, MICACEOUS, (WEATHERED GNEISS), MICA (MUSCOVITE) FLACKSCOLOR NOT IN MUNSELL COLOR CHART, ENCOUNTERED GROUNDWATER AT 31 FT",NA,SILTY SAND
B96SRHP048,2,5,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP048,35,37,1997-07-22T06:00:00Z,SM,NA,"MEDIUM DENSE, WHITE , MOTTLED (BROWN, GRAY), VERY FINE GRAIN, SAND, SOME SILT, MICACEOUS, (WEATHERED GNEISS)COLOR NOT IN MUNSELL COLOR CHART, TD = 37'",NA,SILTY SAND
B96SRHP048,22,25,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP048,25,27,1997-07-22T06:00:00Z,SM,NA,"MEDIUM DENSE, WHITE , MOTTLED (GRAY, GREENISH BROWN), VERY FINE GRAIN, SAND, SOME SILT, MICACEOUS, (WEATHERED GNEISS), QUARTZCOLOR NOT IN MUNSELL COLOR CHART",NA,SILTY SAND
B96SRHP048,27,30,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION,NA,NDPS
B96SRHP048,0,2,1997-07-22T06:00:00Z,SM,NA,"FILL: LOOSE, YELLOWISH RED, HOMOGENEOUS, VERY FINE GRAIN, SAND, SOME SILT, BLACK MANGANESE SPOTS, FRIABLE",NA,SILTY SAND
B96SRHP049,10,12,1997-07-22T06:00:00Z,SM,NA,"FILL: MEDIUM DENSE, RED, MOTTLED (BROWN), VERY FINE GRAIN, SAND, SOME SILT, MICACEOUS, ROCK GRANULESSOME KAOLINITE, WEATHERED QUARTZ",NA,SILTY SAND
B96SRHP049,15,17,1997-07-22T06:00:00Z,SM,NA,"MEDIUM STIFF, DARK YELLOWISH BROWN, VERY FINE TO FINE GRAIN, SAND, SOME SILT, MICACEOUS, BIOTITE SCHIST FRAGMENTS, QUARTZ PEBBLE",NA,SILTY SAND
B96SRHP049,35,37,1997-07-22T06:00:00Z,SM,NA,"MEDIUM DENSE TO DENSE, YELLOWISH BROWN, VERY FINE GRAIN, SAND, LITTLE SILT, EQUIPMENT REFUSAL AT 37', TD = 37'",NA,SILTY SAND
B96SRHP049,7,10,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION	,NA,NDPS
B96SRHP049,12,15,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION	,NA,NDPS
B96SRHP049,0,2,1997-07-22T06:00:00Z,ML,NA,"ASPHALT TO 6 GRAVELFILL: SOFT, DARK REDDISH BROWN, HOMOGENEOUS, VERY FINE TO MEDIUM GRAIN, SILT, SOME SAND, NO PLASTICITY",NA,SILT
B96SRHP049,17,20,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION	,NA,NDPS
B96SRHP049,25,27,1997-07-22T06:00:00Z,SP,NA,"LOOSE, WHITE, MOTTLED (PINK), VERY FINE TO COARSE GRAIN, SAND, LITTLE SILT, QUARTZ GRANULESCOLOR NOT IN MUNSELL, WEATHERED GNEISS, BLACK MANGANESE SPOTS",NA,SAND
B96SRHP049,20,22,1997-07-22T06:00:00Z,SM,NA,"LOOSE, YELLOWISH RED, HOMOGENEOUS, VERY FINE GRAIN, SAND, SOME SILT, VERY WELL SORTED",NA,SILTY SAND
B96SRHP049,32,35,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION	,NA,NDPS
B96SRHP049,22,25,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION	,NA,NDPS
B96SRHP049,5,7,1997-07-22T06:00:00Z,SM,NA,"FILL: LOOSE, STRONG BROWN, MOTTLED (RED), VERY FINE GRAIN, SAND, SOME SILT, MICACEOUS, ROCK PEBBLES, GRAINS",NA,SILTY SAND
B96SRHP049,2,5,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION	,NA,NDPS
B96SRHP049,30,32,1997-07-22T06:00:00Z,SM,NA,"DENSE, REDDISH BROWN, YELLOWISH BROWN (10 YR 5/4), MOTTLED (WHITE), VERY FINE GRAIN, SAND, LITTLE SILT",NA,SILTY SAND
B96SRHP049,27,30,1997-07-22T06:00:00Z,NDPS,NA,NO DESCRIPTION	,NA,NDPS
B96SRHP050,1,3,1997-07-22T06:00:00Z,SM,NA,"FILL; LOOSE, RED, HOMOGENEOUS, FINE GRAIN, SAND, SOME SILT, MICACEOUS, QUARTZ PEBBLES",NA,SILTY SAND
B96SRHP050,10,11.6,1997-07-22T06:00:00Z,SMML,NA,"FILL: LOOSE, REDDISH BROWN, MOTTLED (YELLOWISH BROWN), VERY FINE TO FINE GRAIN, SAND, SOME SILT",NA,SILTY SAND
B96SRHP050,30,32,1997-07-22T06:00:00Z,SM,NA,"LOOSE, DARK YELLOWISH BROWN, HOMOGENEOUS, VERY FINE GRAIN, SAND, SOME SILT, TD = 32'",NA,SILTY SAND
